10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	134	?	ahora dame le muñequito en dónde está el muñeco ?%mor: adv|ahora=now imp|da-2S&IMP~pro:clit|1S=give pro:ind|le=him n|muñeco&m-DIM=doll prep|en=in pro:int|dónde=where cop|esta-3S&PRES=be det:art|el&m&SG=the n|muñeco-m=doll ?
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	138	?	me das la chiquita ?%mor: pro:obj|me=me v|da-2S&PRES=give det:art|el&f&SG=the n|chico&f-DIM=child ?
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	138	?	me das la chiquita ?%mor: pro:obj|me=me v|da-2S&PRES=give det:art|el&f&SG=the n|chico&f-DIM=child ?
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	141	.	ésa chiquita dámela .%mor: pro:dem|ése-f=that_one adj|chico-DIM=small imp|da-2S&IMP~pro:clit|1S~pro:clit|OBJ&f=give .
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	141	.	ésa chiquita dámela .%mor: pro:dem|ése-f=that_one adj|chico-DIM=small imp|da-2S&IMP~pro:clit|1S~pro:clit|OBJ&f=give .
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	144	?	no ?%mor: adv|no=no ?
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	144	?	no ?%mor: adv|no=no ?
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	146	.	quieres ver el libro .%mor: v|quere-2S&PRES=want inf|ve-INF=see det:art|el&m&SG=the n|libro&m=book .
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	146	.	quieres ver el libro .%mor: v|quere-2S&PRES=want inf|ve-INF=see det:art|el&m&SG=the n|libro&m=book .
10m09-Karen.cha	spa	JacksonThal	CHI	0;10.	male	.	.	Target_Child	.	.	149	.	&=mostrar .
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	152	.	mira mira Itamar .%mor: co|mira=look co|mira=look n:prop|Itamar .
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	152	.	mira mira Itamar .%mor: co|mira=look co|mira=look n:prop|Itamar .
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	154	.	viste la vaca .%mor: v|vesti-3S&PRES=dress det:art|el&f&SG=the n|vaca&f=cow .
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	154	.	viste la vaca .%mor: v|vesti-3S&PRES=dress det:art|el&f&SG=the n|vaca&f=cow .
